state_ut,rank_in_state,city_town,market_tier,current_low_psf,current_high_psf,bear_cagr_pct,base_cagr_pct,bull_cagr_pct,base_2030_low_psf,base_2030_high_psf,water_score_10,water_risk,economic_engine,infra_drivers,live_developments,in_progress_developments,planned_future_developments,key_checks,investment_view
Andaman and Nicobar Islands,1,Port Blair,Large growth city,3800,10200,5.5,8.0,11.0,5200,13900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,2,Garacharma,Large growth city,3800,10200,5.5,8.0,11.0,5200,13900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,3,Bambooflat,Large growth city,3800,10200,5.5,8.0,11.0,5200,13900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,4,Diglipur,Mid-size city,2100,6000,4.5,7.0,10.0,2800,7900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,5,Mayabunder,Mid-size city,2100,6000,4.5,7.0,10.0,2800,7900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,6,Rangat,Mid-size city,2100,6000,4.5,7.0,10.0,2800,7900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,7,Hut Bay,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,8,Car Nicobar,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,9,Campbell Bay,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Andaman and Nicobar Islands,10,Wimberlygunj,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,1,Chandigarh,Metro / NCR node,8100,23400,5.0,7.5,10.5,10800,31200,6,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,2,Manimajra,Large growth city,4000,10800,5.5,8.0,11.0,5400,14700,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,3,Daria,Large growth city,4000,10800,5.5,8.0,11.0,5400,14700,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,4,Mauli Jagran,Mid-size city,2200,6300,4.5,7.0,10.0,2900,8300,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,5,Kishangarh,Mid-size city,2200,6300,4.5,7.0,10.0,2900,8300,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,6,Sarangpur,Mid-size city,2200,6300,4.5,7.0,10.0,2900,8300,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,7,Khuda Lahora,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,8,Dhanas,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,9,Maloya,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Chandigarh,10,Hallo Majra,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,1,Silvassa,Large growth city,4000,10800,5.5,8.0,11.0,5400,14700,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,2,Daman,Large growth city,4000,10800,5.5,8.0,11.0,5400,14700,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,3,Diu,Large growth city,4000,10800,5.5,8.0,11.0,5400,14700,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,4,Amli,Mid-size city,2200,6300,4.5,7.0,10.0,2900,8300,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,5,Naroli,Mid-size city,2200,6300,4.5,7.0,10.0,2900,8300,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,6,Khanvel,Mid-size city,2200,6300,4.5,7.0,10.0,2900,8300,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,7,Vapi border belt,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,8,Dabhel,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,9,Nani Daman,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Dadra and Nagar Haveli and Daman and Diu,10,Moti Daman,Emerging town,1100,3800,4.0,6.5,9.5,1400,4900,6,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Delhi,1,Dwarka,Large growth city,5200,13800,5.5,8.0,11.0,7100,18800,5,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Delhi,2,Rohini,Large growth city,5200,13800,5.5,8.0,11.0,7100,18800,5,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Delhi,3,Narela,Large growth city,5200,13800,5.5,8.0,11.0,7100,18800,5,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Delhi,4,Najafgarh,Mid-size city,2900,8000,4.5,7.0,10.0,3800,10500,5,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Delhi,5,Chhatarpur,Mid-size city,2900,8000,4.5,7.0,10.0,3800,10500,5,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Delhi,6,Saket,Mid-size city,2900,8000,4.5,7.0,10.0,3800,10500,5,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Delhi,7,Laxmi Nagar,Emerging town,1400,4800,4.0,6.5,9.5,1800,6200,5,Medium,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
